立减3400高层精装电梯房，视野开阔润尔雅园,润尔雅园,1220 元/月,https://sz.zu.anjuke.com/fangyuan/1225470933
0元入住 每月返现 中粮澜山 临近地铁站 拎包入住 民水民电,中粮澜山,420 元/月,https://sz.zu.anjuke.com/fangyuan/1225466304
0元入住 每月返现 金港华庭 临近地铁站 拎包入住 民水民电,金港华庭,280 元/月,https://sz.zu.anjuke.com/fangyuan/1225474161
立减3400 小资生活公寓，精装干净贴心 光彩新天地,光彩新天地,1600 元/月,https://sz.zu.anjuke.com/fangyuan/1222765510
一降到底 每月返现 田贝北院房源 临近地铁站,田贝北院小区,1290 元/月,https://sz.zu.anjuke.com/fangyuan/1220967307
房租不必成为负担，一年省3400的房子你见过吗桃苑,桃苑居,1240 元/月,https://sz.zu.anjuke.com/fangyuan/1225038528
返现3400 房源龙华中心区 宏益公馆民水民电 临近地铁,宏益公馆,2450 元/月,https://sz.zu.anjuke.com/fangyuan/1221369246
一降到底 每月返现 旭飞花园 房源 临近地铁站,旭飞花园,1600 元/月,https://sz.zu.anjuke.com/fangyuan/1220886630
一降到底 每月返现 宝富花园 房源 临近地铁站,宝富花园,110 元/月,https://sz.zu.anjuke.com/fangyuan/1225479742
深圳租房近地铁西丽裕馨楼,裕馨楼,1420 元/月,https://sz.zu.anjuke.com/fangyuan/1219868181
上步工业区华强北南北通透 好格局 地段 便宜急租,上步工业区,2530 元/月,https://sz.zu.anjuke.com/fangyuan/1214923059
深宝公寓免物业网络费 沃尔玛旁 商超齐全,深宝公寓,1160 元/月,https://sz.zu.anjuke.com/fangyuan/1221019765
华达园公寓水库好房出租，家具齐全，装修小清新，随时看房,华达园公寓,2370 元/月,https://sz.zu.anjuke.com/fangyuan/1221550269
立减3400双周免费保洁，跟酒店一样干净中兴路18号小区,中兴路18号小区,1510 元/月,https://sz.zu.anjuke.com/fangyuan/1223212155
壹方商业圈 地标建筑 豪装全齐 朝南看花园 业主诚租3房,壹方中心(壹方中心玖誉),19500 元/月,https://sz.zu.anjuke.com/fangyuan/1223930075
香荟雅苑香蜜湖拎包入住，干净的公寓，座的你都挑不出毛病,香荟雅苑,2440 元/月,https://sz.zu.anjuke.com/fangyuan/1221032921
前门万象城后面润府三期，高端大气品质住宅尽享舒适生活,华润城润府二期,28000 元/月,https://sz.zu.anjuke.com/fangyuan/1224506737
下沙七坊上下沙精装全配，生活便利，多房源可供挑选，随时带看,下沙七坊,2340 元/月,https://sz.zu.anjuke.com/fangyuan/1221540876
首月免租，每月返现 玉玲花园 临近地铁 商超齐全拎包入住宜居,玉玲花园,660 元/月,https://sz.zu.anjuke.com/fangyuan/1222471043
首月立减1000 家具家电 免费WiFi 安排上了 宝翠苑,宝翠苑,1680 元/月,https://sz.zu.anjuke.com/fangyuan/1224859135
华侨城豪华装修，全齐大2房安静，绿化好小区管理严格停车位足够,首地容御花园,9800 元/月,https://sz.zu.anjuke.com/fangyuan/1223964192
一降到底 每月返现 共和和丰大厦房源 临近地铁站,共和和丰大厦,2020 元/月,https://sz.zu.anjuke.com/fangyuan/1221370338
刚刚空置 万科第五园  合院别墅 上下三层  非常适合办公,万科第五园(二期),12000 元/月,https://sz.zu.anjuke.com/fangyuan/1224840069
保洁阿姨说她也想要5星好评 翠盈嘉园 洪湖,翠盈嘉园,1730 元/月,https://sz.zu.anjuke.com/fangyuan/1223204535
皇庭彩园漂亮的两房 实用,皇庭彩园,6200 元/月,https://sz.zu.anjuke.com/fangyuan/1225762476
豪华欧式装修，业主出国出租，可养宠物，长租更好，两个车位地铁,THETOWN乐城,4200 元/月,https://sz.zu.anjuke.com/fangyuan/1217765949
绿景居家品质物业，业主自住出租，家私电齐全，拎包即住,绿景花园(二期),9800 元/月,https://sz.zu.anjuke.com/fangyuan/1219623351
立减3400 小资生活公寓，精装干净贴心 爱南路41,爱南路413号小区,180 元/月,https://sz.zu.anjuke.com/fangyuan/1222373570
0元入住 每月返现 佳和园 临近地铁站 拎包入住 民水民电,佳和园,1440 元/月,https://sz.zu.anjuke.com/fangyuan/1220973584
近壹方城 高端装修 近宝中地铁 安静 可做饭 电梯 楼下小吃,金泓凯旋城,7000 元/月,https://sz.zu.anjuke.com/fangyuan/1220882621
红山地铁口，九方之上，豪华自住装修，首租，看房方便,中航天逸,8800 元/月,https://sz.zu.anjuke.com/fangyuan/1217861375
金怡华庭，福民地铁口精装3房高层视野好,金怡华庭,8500 元/月,https://sz.zu.anjuke.com/fangyuan/1225212214
立减3400南北通透空气好，落地飘窗阳光照丹枫白露城东1号,丹枫白露城东1号,980 元/月,https://sz.zu.anjuke.com/fangyuan/1222388427
首月免租，每月返现 新岭山庄 临近地铁 商超齐全拎包入住宜居,新岭山庄,940 元/月,https://sz.zu.anjuke.com/fangyuan/1221367969
信和爱琴居  精装大两房  户型方正 看房非常方便,信和爱琴居,4200 元/月,https://sz.zu.anjuke.com/fangyuan/1224104182
一降到底 每月返现 龙都名园 房源 临近地铁站,龙都名园,1690 元/月,https://sz.zu.anjuke.com/fangyuan/1225041169
百仕达东郡 一室精装修 价格优惠 业主诚心出租,百仕达花园四期,5800 元/月,https://sz.zu.anjuke.com/fangyuan/1219887566
不会看水表环境优美宝安中心宏发领域,宏发领域,2020 元/月,https://sz.zu.anjuke.com/fangyuan/1224018259
一降到底 每月返现 东港中心大厦 房源 临近地铁站,东港中心大厦,1660 元/月,https://sz.zu.anjuke.com/fangyuan/1224010915
南厦智能门锁 包宽带 押一付一 0中介,南国大厦,1850 元/月,https://sz.zu.anjuke.com/fangyuan/1221559276
阳光棕榈园，繁华与宁静可兼得，新装修，低调又不失档次,阳光棕榈园,8500 元/月,https://sz.zu.anjuke.com/fangyuan/1222039156
你不奋斗来深圳干嘛 你不找房子点开干嘛~,深业东岭,6800 元/月,https://sz.zu.anjuke.com/fangyuan/1222421601
业主急租南北通透宝安机场福围雅苑,福围雅苑,1670 元/月,https://sz.zu.anjuke.com/fangyuan/1221559256
蛋壳十月租房返现 仅限赤尾 鹏丽大厦 采光好通风好,鹏丽大厦,1650 元/月,https://sz.zu.anjuke.com/fangyuan/1216783672
选我不后悔低密度科技园浅水湾,卓越浅水湾,2440 元/月,https://sz.zu.anjuke.com/fangyuan/1219845400
租房即返现安全性高华侨城中信红树湾,中信红树湾(北区),3650 元/月,https://sz.zu.anjuke.com/fangyuan/1219423999
高返现3400房源 合正荣悦府 民水民电 临近地铁站,合正荣悦府,480 元/月,https://sz.zu.anjuke.com/fangyuan/1220864826
金地花园上下沙精致装修，家电齐全采光好急租，拎包入住,金地花园(北区),2160 元/月,https://sz.zu.anjuke.com/fangyuan/1222982469
近福田购物公园 中海鹿丹名苑 精致装修3房 高楼层空气清新,中海天钻,13800 元/月,https://sz.zu.anjuke.com/fangyuan/1222135388
"前海时代正规豪华装修南北4室出租,好房快行动",前海时代,13500 元/月,https://sz.zu.anjuke.com/fangyuan/1220589276
一降到底 每月返现 翠花楼 房源 临近地铁站,翠花楼,1340 元/月,https://sz.zu.anjuke.com/fangyuan/1222278621
首月立减1000 你想象中家的样子就在这里 长丰华庭福永,长丰华庭,1150 元/月,https://sz.zu.anjuke.com/fangyuan/1222224872
翠海花园 近深高香蜜公园 精装三房 楼下侨香地铁站,振业翠海花园,9500 元/月,https://sz.zu.anjuke.com/fangyuan/1225407875
鸣泉居蛋壳公寓直租 家具齐全 干净整洁 无中介,鸣泉居,1930 元/月,https://sz.zu.anjuke.com/fangyuan/1221036935
ins风高颜值好房繁华地段西乡香雅阁,香雅阁,1860 元/月,https://sz.zu.anjuke.com/fangyuan/1225457932
左庭右院拎包入住 安全 家私齐全 近万象汇 交通十分便利,黄旗山1号,1310 元/月,https://sz.zu.anjuke.com/fangyuan/1220348271
澳城一期 品质居家 家私齐全 看海景 大阳台,澳城花园(南区),16000 元/月,https://sz.zu.anjuke.com/fangyuan/1224867044
万事达名苑水库蛋壳公寓无中介精装主卧免费wifi随时看房,万事达名苑,1000 元/月,https://sz.zu.anjuke.com/fangyuan/1221985352
蔚蓝海岸三期 南山后海登良站 海岸城 居家三室 家私电齐,蔚蓝海岸(三期),9000 元/月,https://sz.zu.anjuke.com/fangyuan/1225832221
出租！豪装3室，近看泳池绿树，远眺香港，海岸城繁华商圈,漾日湾畔,14500 元/月,https://sz.zu.anjuke.com/fangyuan/1218079565
香格名苑 城市山林 依云伴山 泛海拉菲 大量好房看房随时安排,香格名苑,12000 元/月,https://sz.zu.anjuke.com/fangyuan/1220584240
蛋壳十月租房返现 仅限梅林关口悦湖大厦 光线好,悦湖大厦,2300 元/月,https://sz.zu.anjuke.com/fangyuan/1216717821
高返现3400房源 中航凯特公寓 民水民电 临近地铁站,中航凯特公寓,1820 元/月,https://sz.zu.anjuke.com/fangyuan/1223323317
品质生活客厅朝南沙井沙井文体中心,沙井文体中心,1990 元/月,https://sz.zu.anjuke.com/fangyuan/1221971570
首月立减1000去近的商场购物微信步数不超过500福源大厦,福源大厦,1190 元/月,https://sz.zu.anjuke.com/fangyuan/1222191717
泰宁花园田贝拎包入住，干净的公寓，座的你都挑不出毛病,泰宁花园,2330 元/月,https://sz.zu.anjuke.com/fangyuan/1215917915
返现3400 房源前海 前海明珠民水民电 临近地铁站,前海明珠,1050 元/月,https://sz.zu.anjuke.com/fangyuan/1222196027
深圳租房安全性高宝安中心区金成名苑,金成名苑,1700 元/月,https://sz.zu.anjuke.com/fangyuan/1219934524
福永汽车站旁 豪华装修大三房 欧式家私家电 拎包入住！！！,怀德公元,5200 元/月,https://sz.zu.anjuke.com/fangyuan/1223222350
后亭 华侨城四海云亭 4 东南,华侨城四海云亭,1130 元/月,https://sz.zu.anjuke.com/fangyuan/1224377122
龙华（深圳）地铁站 中环花园 4 西北,中环花园,1860 元/月,https://sz.zu.anjuke.com/fangyuan/1224464871
一降到底 每月返现 裕安楼 房源 临近地铁站,裕安楼,630 元/月,https://sz.zu.anjuke.com/fangyuan/1225481600
可养宠物，地铁口物业，小区管理严格，精装修，拎包入住,绿洲丰和家园,4500 元/月,https://sz.zu.anjuke.com/fangyuan/1219141693
品质新小区，水系小豪宅，精装修两房，高层通风采光好,和谐家园,4300 元/月,https://sz.zu.anjuke.com/fangyuan/1221578387
滨海之窗 临海岸城 浪漫温情装修的3室 大阳台大飘窗,滨海之窗,10000 元/月,https://sz.zu.anjuke.com/fangyuan/1224228863
立减3400 住在这里，你可以活得更精致前海湾花园三期 前海,前海湾花园三期,1730 元/月,https://sz.zu.anjuke.com/fangyuan/1222786325
蛋壳十月租房返现 仅限华强北上步工业区 家具全,上步工业区,1630 元/月,https://sz.zu.anjuke.com/fangyuan/1216767411
凯悦华庭国贸精致装修温暖舒适周边设施齐全室友也十分友好,凯悦华庭,1610 元/月,https://sz.zu.anjuke.com/fangyuan/1220494327
前海枫叶大厦 11号地铁南山站旁 豪装复式3房 全新家私电器,前海枫叶大厦,8500 元/月,https://sz.zu.anjuke.com/fangyuan/1222566351
一降到底 每月返现 棕榈堡花园房源 临近地铁站,棕榈堡花园,1550 元/月,https://sz.zu.anjuke.com/fangyuan/1223203991
双城世纪人民南房主诚意出租干净清爽配套设施齐全，看房随时,双城世纪,2330 元/月,https://sz.zu.anjuke.com/fangyuan/1219989767
立减3400 住在这里，你可以活得更精致华富村西区 笔架山,华富村西区(黄木岗西区),1830 元/月,https://sz.zu.anjuke.com/fangyuan/1223762153
龙胜 特发和平里二期 5 南,特发和平里二期,2630 元/月,https://sz.zu.anjuke.com/fangyuan/1224342362
0元入住 每月返现 园中花园 临近地铁站 拎包入住 民水民电,园中花园,480 元/月,https://sz.zu.anjuke.com/fangyuan/1221559346
锦缘里嘉园黄贝岭精致装修，家电全配，交通便利适合白领入住,锦缘里嘉园,1450 元/月,https://sz.zu.anjuke.com/fangyuan/1216396532
一降到底 每月返现 裕和公寓 房源 临近地铁站,裕和公寓,1490 元/月,https://sz.zu.anjuke.com/fangyuan/1220941675
前海港湾花园 与前海自贸区一路之隔  交 通 便利 紧急出租,深物业前海港湾花园,9000 元/月,https://sz.zu.anjuke.com/fangyuan/1219591027
龙华观澜百丽名苑精装两房 花园小区 配套齐全 大型公园旁,百丽名苑,2400 元/月,https://sz.zu.anjuke.com/fangyuan/1225318122
华侨城，瑞河耶纳31大三房加书房，拎包入住。,瑞河耶纳(汀兰鹭榭花园),19000 元/月,https://sz.zu.anjuke.com/fangyuan/1223416458
在这住一年能省3400，舒服了岗厦华景花园 岗厦,岗厦华景花园,850 元/月,https://sz.zu.anjuke.com/fangyuan/1222332137
选我不后悔视野好后海鸿威海怡湾,鸿威海怡湾(别墅),1960 元/月,https://sz.zu.anjuke.com/fangyuan/1221552107
下步庙华强南小区房源，安静舒适家具齐全服务周到住得放心,下步庙南区,1790 元/月,https://sz.zu.anjuke.com/fangyuan/1215488051
前城qcc，西乡地铁口旁，精装修3房，客厅直接出阳台，采光好,前城滨海花园,8400 元/月,https://sz.zu.anjuke.com/fangyuan/1216486708
一降到底 每月返现 科技园 房源 临近地铁站,大勘科技园,1920 元/月,https://sz.zu.anjuke.com/fangyuan/1220908495
返现3400 房源布心 太白居心悦园民水民电 临近地铁站,太白居心悦园,1550 元/月,https://sz.zu.anjuke.com/fangyuan/1223196420
华侨城豪华装修，全齐大2房安静，绿化好小区管理严格停车位足够,首地容御花园,9800 元/月,https://sz.zu.anjuke.com/fangyuan/1223964192
益田 高发佳苑 4 北,高发佳苑,2390 元/月,https://sz.zu.anjuke.com/fangyuan/1224475769
城市山林   装修保养好  干净清爽 拎包入住,城市山林,7500 元/月,https://sz.zu.anjuke.com/fangyuan/1223868357
地铁旁，5大商圈环绕，居家品质温馨舒适，精装大两房诚租！,信和自由广场,6500 元/月,https://sz.zu.anjuke.com/fangyuan/1222557488
天宝物华豪装一房一厅 看香蜜公园景观 全齐家私电器 已经空出,天宝物华,6500 元/月,https://sz.zu.anjuke.com/fangyuan/1222925084
核电花园百花时间赛跑赶地铁住蛋壳公寓，出门右拐就到地铁站,核电花园,1010 元/月,https://sz.zu.anjuke.com/fangyuan/1221040052
公司直租 电梯 蛇口壹间公寓 近沃尔玛 无,槟榔园,4488 元/月,https://sz.zu.anjuke.com/fangyuan/1220759413
濠景城  家私电齐全 中高楼层 楼下河马生鲜 轻轨口100米,濠景城,2800 元/月,https://sz.zu.anjuke.com/fangyuan/1219744086
港田花园福田口岸多重阳台飘窗拓展室内空间经典精致三房,港田花园,1640 元/月,https://sz.zu.anjuke.com/fangyuan/1221991129
房租直降1000，住一年省一部手机 大望村,大望村,1920 元/月,https://sz.zu.anjuke.com/fangyuan/1224925218
华丽园田贝近地铁配套齐全服务好，随时带看，毕业租房,华丽园,2020 元/月,https://sz.zu.anjuke.com/fangyuan/1215486970
品质生活低密度南油天马综合楼,天马综合楼,1840 元/月,https://sz.zu.anjuke.com/fangyuan/1219271701
龙华观澜 长堤豪装别墅6房 全新家私家电 看房有钥匙,观澜湖长堤别墅,20000 元/月,https://sz.zu.anjuke.com/fangyuan/1224307684
东安花园 4室厅2卫 西,东安花园,1460 元/月,https://sz.zu.anjuke.com/fangyuan/1221550353
吉祥 碧湖玫瑰园 4 南,碧湖玫瑰园,1530 元/月,https://sz.zu.anjuke.com/fangyuan/1224418221
怡龙枫景园免物业网络费 沃尔玛旁 商超齐全,怡龙枫景园,1540 元/月,https://sz.zu.anjuke.com/fangyuan/1220335748
0元入住 每月返现 锦安楼 临近地铁站 拎包入住 民水民电,锦安楼,1030 元/月,https://sz.zu.anjuke.com/fangyuan/1222199252
不用操心水电环境优美沙井金龙名居,金龙名居,1980 元/月,https://sz.zu.anjuke.com/fangyuan/1225475665
不用操心水电繁华地段桃源居恒丰工业城,恒丰工业城,1440 元/月,https://sz.zu.anjuke.com/fangyuan/1221035622
一降到底 每月返现 静逸居房源 临近地铁站,静逸居,1430 元/月,https://sz.zu.anjuke.com/fangyuan/1220956114
教育福星苑华强南豪华装修，拎包入住，真正的地铁楼盘,教育福星苑,1580 元/月,https://sz.zu.anjuke.com/fangyuan/1212948994
首月立减1000 你想象中家的样子就在这里 武警医院宿舍大院,武警医院宿舍大院,620 元/月,https://sz.zu.anjuke.com/fangyuan/1224330556
蛋壳十月租房返现 仅限莲花梅林海关生活区 免费wif,梅林海关生活区,2290 元/月,https://sz.zu.anjuke.com/fangyuan/1216784560
阳光棕榈园精装3房临鼎太风华绿海名都星海名城旁,阳光棕榈园,9000 元/月,https://sz.zu.anjuke.com/fangyuan/1223775201
爱联 保利上城 6 西南,保利上城,1190 元/月,https://sz.zu.anjuke.com/fangyuan/1224409123
立减3400 住在这里，你可以活得更精致西海湾花园 南油,西海湾花园,320 元/月,https://sz.zu.anjuke.com/fangyuan/1224839495
一降到底 每月返现 嘉园 房源 临近地铁站,嘉园,360 元/月,https://sz.zu.anjuke.com/fangyuan/1220824183
一降到底 每月返现 银湖警苑 房源 临近地铁站,银湖警苑,400 元/月,https://sz.zu.anjuke.com/fangyuan/1220856116
立减3400高层精装电梯房，视野开阔光雅园,光雅园,230 元/月,https://sz.zu.anjuke.com/fangyuan/1224559084
预算不足也能满足品质生活低密度新安中洲中央公寓,中洲中央公寓,870 元/月,https://sz.zu.anjuke.com/fangyuan/1219350623
首月立减1000 拎包即住的公寓，你get了吗祥青苑,祥青苑,430 元/月,https://sz.zu.anjuke.com/fangyuan/1224354369
首月免租，每月返现 香蜜湖瀚城 临近地铁 商超齐全拎包入住宜,香蜜湖瀚城,390 元/月,https://sz.zu.anjuke.com/fangyuan/1221032800
学校旁边带车位出租的大三房，三阳台，诚心出租价格可谈,天宝物华,19000 元/月,https://sz.zu.anjuke.com/fangyuan/1222930652
一降到底 每月返现 蜜园 房源 临近地铁站,蜜园,370 元/月,https://sz.zu.anjuke.com/fangyuan/1220848578
一降到底 每月返现 中南明珠苑 房源 临近地铁站,中南明珠苑,460 元/月,https://sz.zu.anjuke.com/fangyuan/1224925841
立减3400高层精装电梯房，视野开阔布心花园,布心花园(四区),970 元/月,https://sz.zu.anjuke.com/fangyuan/1222380553
车位一比一 福田中心区 双地铁口 精装三房 价格实惠,中城天邑花园,9000 元/月,https://sz.zu.anjuke.com/fangyuan/1219954330
一降到底 每月返现 新洲大厦 房源 临近地铁站,新洲大厦,410 元/月,https://sz.zu.anjuke.com/fangyuan/1223884857
一降到底 每月返现 鲁班大厦 房源 临近地铁站,鲁班大厦,380 元/月,https://sz.zu.anjuke.com/fangyuan/1222471183
首月立减1000 拎包即住的公寓，你get了吗宝丰苑,宝丰苑,390 元/月,https://sz.zu.anjuke.com/fangyuan/1224339044
越海家园竹子林近地铁站，适合上班精装豪配，随时看房,越海家园,1780 元/月,https://sz.zu.anjuke.com/fangyuan/1222962263
越海家园竹子林精致装修，家电齐全采光好急租，拎包入住,越海家园,1540 元/月,https://sz.zu.anjuke.com/fangyuan/1222966903
香蜜 恒星园 3 西,恒星园,2190 元/月,https://sz.zu.anjuke.com/fangyuan/1224427171
首月免租每月返现 临近地铁站 蔚蓝海岸商超齐全拎包入住 宜居,蔚蓝海岸(四期),420 元/月,https://sz.zu.anjuke.com/fangyuan/1224822214
一降到底 每月返现 绿景红树湾壹号 房源 临近地铁站,绿景红树湾壹号,350 元/月,https://sz.zu.anjuke.com/fangyuan/1222975094
一降到底 每月返现 滨福庭园 房源 临近地铁站,滨福庭园,1220 元/月,https://sz.zu.anjuke.com/fangyuan/1222962863
绿景高品质小区，诚心出租,绿景大公馆,7500 元/月,https://sz.zu.anjuke.com/fangyuan/1221635594
首月免租，每月返现 光彩新天地 临近地铁站商超齐全拎包入住宜,光彩新天地,370 元/月,https://sz.zu.anjuke.com/fangyuan/1222467815
一降到底 每月返现 中海西岸华府 房源 临近地铁站,中海西岸华府(北区),170 元/月,https://sz.zu.anjuke.com/fangyuan/1224009497
立减3400 清晨叫醒你的，是透过落地飘窗的阳光 万科第五园,万科璞悦山(别墅),300 元/月,https://sz.zu.anjuke.com/fangyuan/1224826737
首月免租，每月返现 如意家园 临近地铁站商超齐全拎包入住宜居,如意家园,380 元/月,https://sz.zu.anjuke.com/fangyuan/1222454179
一降到底 每月返现 凤凰39号大院 房源 临近地铁站,凤凰39号大院,440 元/月,https://sz.zu.anjuke.com/fangyuan/1220868552
0元入住 每月返现 翠枫豪园 临近地铁站 拎包入住 民水民电,翠枫豪园,330 元/月,https://sz.zu.anjuke.com/fangyuan/1224923889
金宝城大厦华强南醇熟配套生活流光溢彩轻松掌握唯美品质,金宝城大厦,1580 元/月,https://sz.zu.anjuke.com/fangyuan/1212950379
一降到底 每月返现 凯旋豪庭 房源 临近地铁站,凯旋豪庭,480 元/月,https://sz.zu.anjuke.com/fangyuan/1220848473
首月免租，每月返现 绿怡居 临近地铁站商超齐全拎包入住宜居,绿怡居,100 元/月,https://sz.zu.anjuke.com/fangyuan/1221414006
0元入住 每月返现 香蜜湖豪庭 临近地铁站 拎包入住 民水民,香蜜湖豪庭,380 元/月,https://sz.zu.anjuke.com/fangyuan/1220824696
一降到底 每月返现 卫生局宿舍 房源 临近地铁站,卫生局宿舍,430 元/月,https://sz.zu.anjuke.com/fangyuan/1223997239
首月立减1000民用水电，网上缴费，生活没烦恼通业花园,通业花园,1350 元/月,https://sz.zu.anjuke.com/fangyuan/1222212648
返现3400 房源新安 洪浪居民水民电 临近地铁站,洪浪居,310 元/月,https://sz.zu.anjuke.com/fangyuan/1222334556
一降到底 每月返现 新瑞物流园房源 临近地铁站,新瑞物流园,210 元/月,https://sz.zu.anjuke.com/fangyuan/1220932982
首月立减1000 拎包即住的公寓，你get了吗海境界家园,海境界家园(二期),440 元/月,https://sz.zu.anjuke.com/fangyuan/1224343066
一降到底 每月返现 润唐山庄 房源 临近地铁站,润唐山庄,1050 元/月,https://sz.zu.anjuke.com/fangyuan/1222266352
立减3400 住在这里，你可以活得更精致莲塘花园 莲塘,莲塘花园,430 元/月,https://sz.zu.anjuke.com/fangyuan/1224370984
首月立减1000 拎包即住的公寓，你get了吗龙涛阁,龙涛居,320 元/月,https://sz.zu.anjuke.com/fangyuan/1224840171
首月立减1000 拎包即住的公寓，你get了吗莲塘供水公司住,莲塘供水公司住宅楼,320 元/月,https://sz.zu.anjuke.com/fangyuan/1224372495
首月立减1000 拎包即住的公寓，你get了吗乐意楼,乐意楼,440 元/月,https://sz.zu.anjuke.com/fangyuan/1224352327
立减3400 清晨叫醒你的，是透过落地飘窗的阳光 长岭花园,长岭花园,460 元/月,https://sz.zu.anjuke.com/fangyuan/1224373128
立减3400 小资生活公寓，精装干净贴心 莲馨园,莲馨园,300 元/月,https://sz.zu.anjuke.com/fangyuan/1224372092
立减3400 有独立卫浴，爱干净的座都很舒服万科璞悦山,万科璞悦山,300 元/月,https://sz.zu.anjuke.com/fangyuan/1224824350
一降到底 每月返现 都市花园 房源 临近地铁站,都市花园,420 元/月,https://sz.zu.anjuke.com/fangyuan/1223867827
一降到底 每月返现 山语清晖花园 房源 临近地铁站,山语清晖花园,390 元/月,https://sz.zu.anjuke.com/fangyuan/1224567669
首月立减1000 家具家电 免费WiFi 安排上了 莲花山庄,莲花山庄,370 元/月,https://sz.zu.anjuke.com/fangyuan/1224916363
一降到底 每月返现 万托家园 房源 临近地铁站,万托家园,420 元/月,https://sz.zu.anjuke.com/fangyuan/1222457700
首月免租每月返现 临近地铁站 皇庭港湾商超齐全拎包入住 宜居,皇庭港湾,320 元/月,https://sz.zu.anjuke.com/fangyuan/1224830495
首月免租每月返现 临近地铁站 向南瑞峰花园商超齐全拎包入住,向南瑞峰花园,460 元/月,https://sz.zu.anjuke.com/fangyuan/1222327386
一降到底 每月返现 绿景蓝湾半岛 房源 临近地铁站,绿景蓝湾半岛,490 元/月,https://sz.zu.anjuke.com/fangyuan/1223868203
立减3400如果你也爱干净，可以住进来名仕阁,名仕阁,1270 元/月,https://sz.zu.anjuke.com/fangyuan/1222220031
一降到底 每月返现 清水河生活 房源 临近地铁站,清水河生活小区,300 元/月,https://sz.zu.anjuke.com/fangyuan/1223878634
房租不必成为负担，一年省3400的房子你见过吗景贝南住宅区,景贝南住宅区,1340 元/月,https://sz.zu.anjuke.com/fangyuan/1222270837
ins风高颜值好房位置安静新安福安小区,福安小区,1940 元/月,https://sz.zu.anjuke.com/fangyuan/1225479922
首月立减1000 拎包即住的公寓，你get了吗鹏城花园,鹏城花园,490 元/月,https://sz.zu.anjuke.com/fangyuan/1224337987
一降到底 每月返现 招商果岭花园 房源 临近地铁站,招商果岭花园,330 元/月,https://sz.zu.anjuke.com/fangyuan/1221536461
高返现3400房源 英达花园 民水民电 临近地铁站,英达花园,360 元/月,https://sz.zu.anjuke.com/fangyuan/1221553693
一降到底 每月返现 新瑞二区 房源 临近地铁站,新瑞二区,280 元/月,https://sz.zu.anjuke.com/fangyuan/1224018322
